REGIAO,UF,DEPENDENCIA_ADM,LOUSA_DIGITAL,COMP_MESA,COMP_PORTATIL,TABLET,MATRICULAS,TOTAL_EQUIPAMENTOS,TIPO_ESCOLA,EQP_POR_ALUNO
Sudeste,MG,3,0.0,0,0,0,34,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,17,0.0,Pública,0.0
Sudeste,MG,2,0.0,4,0,0,37,4.0,Pública,0.10810810810810811
Sudeste,MG,3,0.0,1,0,0,63,1.0,Pública,0.015873015873015872
Sudeste,MG,3,0.0,1,0,0,6,1.0,Pública,0.16666666666666666
Sudeste,MG,3,0.0,1,0,0,41,1.0,Pública,0.024390243902439025
Sudeste,MG,3,0.0,0,0,0,12,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,4,0.0,Pública,0.0
Sudeste,MG,3,0.0,1,0,0,19,1.0,Pública,0.05263157894736842
Sudeste,MG,2,0.0,14,0,0,287,14.0,Pública,0.04878048780487805
Sudeste,MG,3,0.0,4,1,1,159,6.0,Pública,0.03773584905660377
Sudeste,MG,3,0.0,0,0,0,86,0.0,Pública,0.0
Sudeste,MG,3,0.0,1,0,0,34,1.0,Pública,0.029411764705882353
Sudeste,MG,3,0.0,0,0,0,71,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,3,162,3.0,Pública,0.018518518518518517
Sudeste,MG,2,1.0,18,6,0,383,25.0,Pública,0.06527415143603134
Sudeste,MG,3,0.0,0,0,0,177,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,61,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,2,0,169,2.0,Pública,0.011834319526627219
Sudeste,MG,3,0.0,0,0,0,23,0.0,Pública,0.0
Sudeste,MG,2,1.0,32,0,0,403,33.0,Pública,0.08188585607940446
Sudeste,MG,3,0.0,1,0,0,85,1.0,Pública,0.011764705882352941
Sudeste,MG,3,0.0,1,1,0,61,2.0,Pública,0.03278688524590164
Sudeste,MG,3,0.0,2,2,0,131,4.0,Pública,0.030534351145038167
Sudeste,MG,3,0.0,0,0,0,272,0.0,Pública,0.0
Sudeste,MG,3,0.0,1,1,0,56,2.0,Pública,0.03571428571428571
Sudeste,MG,3,0.0,2,0,0,252,2.0,Pública,0.007936507936507936
Sudeste,MG,2,0.0,10,0,0,206,10.0,Pública,0.04854368932038835
Sudeste,MG,2,1.0,18,10,0,190,29.0,Pública,0.15263157894736842
Sudeste,MG,3,0.0,1,0,0,62,1.0,Pública,0.016129032258064516
Sudeste,MG,3,0.0,8,0,0,67,8.0,Pública,0.11940298507462686
Sudeste,MG,2,0.0,18,3,0,299,21.0,Pública,0.07023411371237458
Sudeste,MG,3,0.0,12,0,2,630,14.0,Pública,0.022222222222222223
Sudeste,MG,3,0.0,6,0,0,226,6.0,Pública,0.02654867256637168
Sudeste,MG,3,0.0,3,0,0,21,3.0,Pública,0.14285714285714285
Sudeste,MG,2,1.0,55,5,0,255,61.0,Pública,0.23921568627450981
Sudeste,MG,3,0.0,5,0,0,30,5.0,Pública,0.16666666666666666
Sudeste,MG,3,0.0,5,0,0,18,5.0,Pública,0.2777777777777778
Sudeste,MG,3,0.0,0,0,0,14,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,10,0.0,Pública,0.0
Sudeste,MG,3,0.0,5,0,0,38,5.0,Pública,0.13157894736842105
Sudeste,MG,3,0.0,0,0,0,10,0.0,Pública,0.0
Sudeste,MG,3,0.0,5,0,0,16,5.0,Pública,0.3125
Sudeste,MG,3,0.0,0,0,0,14,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,6,0.0,Pública,0.0
Sudeste,MG,3,1.0,0,0,0,99,1.0,Pública,0.010101010101010102
Sudeste,MG,3,0.0,10,0,0,19,10.0,Pública,0.5263157894736842
Sudeste,MG,2,0.0,37,0,4,603,41.0,Pública,0.06799336650082918
Sudeste,MG,2,0.0,12,0,0,77,12.0,Pública,0.15584415584415584
Sudeste,MG,3,0.0,0,0,0,93,0.0,Pública,0.0
Sudeste,MG,2,1.0,27,5,0,475,33.0,Pública,0.06947368421052631
Sudeste,MG,2,1.0,23,0,0,199,24.0,Pública,0.12060301507537688
Sudeste,MG,4,1.0,10,0,0,34,11.0,Privada,0.3235294117647059
Sudeste,MG,3,0.0,0,0,0,282,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,347,0.0,Pública,0.0
Sudeste,MG,2,0.0,9,0,0,181,9.0,Pública,0.049723756906077346
Sudeste,MG,3,0.0,0,0,0,63,0.0,Pública,0.0
Sudeste,MG,2,1.0,26,0,0,141,27.0,Pública,0.19148936170212766
Sudeste,MG,4,0.0,18,2,0,179,20.0,Privada,0.11173184357541899
Sudeste,MG,3,0.0,0,0,0,77,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,37,0.0,Pública,0.0
Sudeste,MG,2,0.0,24,5,0,307,29.0,Pública,0.09446254071661238
Sudeste,MG,3,0.0,0,0,0,177,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,28,0.0,Pública,0.0
Sudeste,MG,2,0.0,27,2,0,539,29.0,Pública,0.05380333951762523
Sudeste,MG,2,1.0,25,1,1,237,28.0,Pública,0.11814345991561181
Sudeste,MG,3,0.0,0,0,0,18,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,2,0,398,2.0,Pública,0.005025125628140704
Sudeste,MG,3,0.0,4,1,0,246,5.0,Pública,0.02032520325203252
Sudeste,MG,4,0.0,1,0,0,30,1.0,Privada,0.03333333333333333
Sudeste,MG,2,1.0,42,5,0,378,48.0,Pública,0.12698412698412698
Sudeste,MG,3,1.0,14,11,0,299,26.0,Pública,0.08695652173913043
Sudeste,MG,3,0.0,8,8,0,103,16.0,Pública,0.1553398058252427
Sudeste,MG,3,0.0,28,0,0,154,28.0,Pública,0.18181818181818182
Sudeste,MG,3,1.0,8,5,0,41,14.0,Pública,0.34146341463414637
Sudeste,MG,3,0.0,0,3,5,163,8.0,Pública,0.049079754601226995
Sudeste,MG,3,0.0,0,0,0,26,0.0,Pública,0.0
Sudeste,MG,2,1.0,19,0,0,699,20.0,Pública,0.02861230329041488
Sudeste,MG,2,0.0,0,0,0,189,0.0,Pública,0.0
Sudeste,MG,2,1.0,0,0,0,716,1.0,Pública,0.0013966480446927375
Sudeste,MG,3,0.0,0,4,0,524,4.0,Pública,0.007633587786259542
Sudeste,MG,2,1.0,0,0,0,251,1.0,Pública,0.00398406374501992
Sudeste,MG,2,0.0,10,0,0,119,10.0,Pública,0.08403361344537816
Sudeste,MG,3,0.0,0,0,0,71,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,16,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,13,0.0,Pública,0.0
Sudeste,MG,2,1.0,15,17,4,183,37.0,Pública,0.20218579234972678
Sudeste,MG,3,0.0,0,1,2,176,3.0,Pública,0.017045454545454544
Sudeste,MG,3,0.0,0,0,0,86,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,1,0,153,1.0,Pública,0.006535947712418301
Sudeste,MG,3,0.0,0,0,0,34,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,1,0,142,1.0,Pública,0.007042253521126761
Sudeste,MG,4,0.0,10,1,0,201,11.0,Privada,0.05472636815920398
Sudeste,MG,4,0.0,5,0,0,11,5.0,Privada,0.45454545454545453
Sudeste,MG,4,0.0,0,2,1,169,3.0,Privada,0.01775147928994083
Sudeste,MG,4,0.0,0,3,0,48,3.0,Privada,0.0625
Sudeste,MG,3,0.0,0,0,0,93,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,249,0.0,Pública,0.0
Sudeste,MG,2,1.0,20,0,0,102,21.0,Pública,0.20588235294117646
Sudeste,MG,3,0.0,0,0,0,37,0.0,Pública,0.0
Sudeste,MG,2,1.0,30,5,10,256,46.0,Pública,0.1796875
Sudeste,MG,3,0.0,2,2,0,61,4.0,Pública,0.06557377049180328
Sudeste,MG,3,0.0,2,1,0,54,3.0,Pública,0.05555555555555555
Sudeste,MG,2,0.0,20,0,0,384,20.0,Pública,0.052083333333333336
Sudeste,MG,3,0.0,5,0,0,33,5.0,Pública,0.15151515151515152
Sudeste,MG,3,0.0,0,0,0,417,0.0,Pública,0.0
Sudeste,MG,2,1.0,23,17,0,425,41.0,Pública,0.09647058823529411
Sudeste,MG,2,1.0,19,0,0,208,20.0,Pública,0.09615384615384616
Sudeste,MG,3,0.0,1,0,0,10,1.0,Pública,0.1
Sudeste,MG,3,0.0,0,1,0,551,1.0,Pública,0.0018148820326678765
Sudeste,MG,3,0.0,0,2,0,331,2.0,Pública,0.006042296072507553
Sudeste,MG,4,0.0,3,1,0,104,4.0,Privada,0.038461538461538464
Sudeste,MG,3,0.0,0,2,0,165,2.0,Pública,0.012121212121212121
Sudeste,MG,2,0.0,12,5,0,189,17.0,Pública,0.08994708994708994
Sudeste,MG,3,0.0,0,0,0,22,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,14,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,37,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,2,0,160,2.0,Pública,0.0125
Sudeste,MG,3,0.0,0,2,0,180,2.0,Pública,0.011111111111111112
Sudeste,MG,2,1.0,34,10,13,275,58.0,Pública,0.2109090909090909
Sudeste,MG,3,0.0,0,1,0,120,1.0,Pública,0.008333333333333333
Sudeste,MG,3,0.0,1,0,0,6,1.0,Pública,0.16666666666666666
Sudeste,MG,3,0.0,0,0,0,15,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,55,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,2,0,105,2.0,Pública,0.01904761904761905
Sudeste,MG,2,0.0,14,2,0,71,16.0,Pública,0.22535211267605634
Sudeste,MG,2,0.0,1,2,0,36,3.0,Pública,0.08333333333333333
Sudeste,MG,3,0.0,0,0,0,30,0.0,Pública,0.0
Sudeste,MG,2,0.0,36,4,17,271,57.0,Pública,0.21033210332103322
Sudeste,MG,3,0.0,14,1,0,122,15.0,Pública,0.12295081967213115
Sudeste,MG,3,0.0,14,1,0,77,15.0,Pública,0.19480519480519481
Sudeste,MG,3,0.0,0,0,0,3,0.0,Pública,0.0
Sudeste,MG,2,0.0,24,3,0,613,27.0,Pública,0.04404567699836868
Sudeste,MG,2,1.0,24,2,2,500,29.0,Pública,0.058
Sudeste,MG,2,0.0,16,0,0,271,16.0,Pública,0.05904059040590406
Sudeste,MG,2,0.0,17,1,0,110,18.0,Pública,0.16363636363636364
Sudeste,MG,2,1.0,10,0,0,83,11.0,Pública,0.13253012048192772
Sudeste,MG,2,1.0,30,0,0,132,31.0,Pública,0.23484848484848486
Sudeste,MG,3,0.0,0,0,70,1175,70.0,Pública,0.059574468085106386
Sudeste,MG,2,1.0,21,7,1,438,30.0,Pública,0.0684931506849315
Sudeste,MG,2,1.0,20,3,50,1289,74.0,Pública,0.057408844065166796
Sudeste,MG,2,0.0,26,10,0,1244,36.0,Pública,0.028938906752411574
Sudeste,MG,2,1.0,10,0,0,898,11.0,Pública,0.012249443207126948
Sudeste,MG,2,1.0,18,0,0,357,19.0,Pública,0.05322128851540616
Sudeste,MG,3,0.0,32,35,0,717,67.0,Pública,0.09344490934449093
Sudeste,MG,3,0.0,6,3,0,453,9.0,Pública,0.019867549668874173
Sudeste,MG,4,1.0,69,1,0,724,71.0,Privada,0.09806629834254144
Sudeste,MG,4,0.0,0,9,0,355,9.0,Privada,0.02535211267605634
Sudeste,MG,3,0.0,0,0,0,653,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,378,0.0,Pública,0.0
Sudeste,MG,4,0.0,1,1,0,80,2.0,Privada,0.025
Sudeste,MG,4,0.0,3,0,0,26,3.0,Privada,0.11538461538461539
Sudeste,MG,3,0.0,0,0,0,678,0.0,Pública,0.0
Sudeste,MG,4,0.0,4,11,1,405,16.0,Privada,0.03950617283950617
Sudeste,MG,3,0.0,0,0,1,429,1.0,Pública,0.002331002331002331
Sudeste,MG,3,0.0,0,1,1,292,2.0,Pública,0.00684931506849315
Sudeste,MG,4,0.0,1,1,0,17,2.0,Privada,0.11764705882352941
Sudeste,MG,4,0.0,1,0,0,96,1.0,Privada,0.010416666666666666
Sudeste,MG,4,0.0,4,10,6,346,20.0,Privada,0.057803468208092484
Sudeste,MG,4,0.0,42,0,0,518,42.0,Privada,0.08108108108108109
Sudeste,MG,4,0.0,33,2,0,570,35.0,Privada,0.06140350877192982
Sudeste,MG,4,0.0,35,6,0,342,41.0,Privada,0.11988304093567251
Sudeste,MG,4,0.0,0,0,0,49,0.0,Privada,0.0
Sudeste,MG,3,0.0,0,3,0,945,3.0,Pública,0.0031746031746031746
Sudeste,MG,4,0.0,0,2,0,53,2.0,Privada,0.03773584905660377
Sudeste,MG,3,0.0,0,0,0,387,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,79,0.0,Pública,0.0
Sudeste,MG,3,0.0,9,0,0,182,9.0,Pública,0.04945054945054945
Sudeste,MG,4,0.0,2,0,0,40,2.0,Privada,0.05
Sudeste,MG,4,0.0,0,0,0,26,0.0,Privada,0.0
Sudeste,MG,4,0.0,0,1,0,20,1.0,Privada,0.05
Sudeste,MG,4,0.0,0,0,0,24,0.0,Privada,0.0
Sudeste,MG,3,0.0,0,0,0,80,0.0,Pública,0.0
Sudeste,MG,4,1.0,18,10,8,29,37.0,Privada,1.2758620689655173
Sudeste,MG,2,0.0,38,0,0,681,38.0,Pública,0.055800293685756244
Sudeste,MG,2,0.0,28,2,0,672,30.0,Pública,0.044642857142857144
Sudeste,MG,2,1.0,26,14,0,1162,41.0,Pública,0.035283993115318414
Sudeste,MG,2,1.0,18,10,8,542,37.0,Pública,0.06826568265682657
Sudeste,MG,2,0.0,11,22,1,140,34.0,Pública,0.24285714285714285
Sudeste,MG,2,1.0,33,2,1,207,37.0,Pública,0.178743961352657
Sudeste,MG,2,0.0,23,0,0,356,23.0,Pública,0.06460674157303371
Sudeste,MG,2,0.0,12,9,0,561,21.0,Pública,0.0374331550802139
Sudeste,MG,2,0.0,35,5,0,124,40.0,Pública,0.3225806451612903
Sudeste,MG,3,0.0,0,0,0,20,0.0,Pública,0.0
Sudeste,MG,3,0.0,14,0,0,490,14.0,Pública,0.02857142857142857
Sudeste,MG,3,0.0,0,0,0,3,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,1,0,192,1.0,Pública,0.005208333333333333
Sudeste,MG,3,0.0,0,0,0,218,0.0,Pública,0.0
Sudeste,MG,2,0.0,18,0,0,387,18.0,Pública,0.046511627906976744
Sudeste,MG,3,0.0,0,0,0,257,0.0,Pública,0.0
Sudeste,MG,4,0.0,0,0,0,140,0.0,Privada,0.0
Sudeste,MG,3,0.0,0,0,0,186,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,246,0.0,Pública,0.0
Sudeste,MG,4,1.0,35,2,0,695,38.0,Privada,0.05467625899280575
Sudeste,MG,4,0.0,1,2,0,146,3.0,Privada,0.02054794520547945
Sudeste,MG,4,0.0,0,2,0,122,2.0,Privada,0.01639344262295082
Sudeste,MG,3,0.0,0,1,0,230,1.0,Pública,0.004347826086956522
Sudeste,MG,4,0.0,20,3,0,366,23.0,Privada,0.06284153005464481
Sudeste,MG,3,0.0,0,1,0,446,1.0,Pública,0.002242152466367713
Sudeste,MG,4,0.0,8,55,0,382,63.0,Privada,0.1649214659685864
Sudeste,MG,3,0.0,0,0,0,52,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,8,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,221,0.0,Pública,0.0
Sudeste,MG,2,1.0,13,0,0,326,14.0,Pública,0.04294478527607362
Sudeste,MG,2,1.0,15,0,0,670,16.0,Pública,0.023880597014925373
Sudeste,MG,3,0.0,0,0,0,219,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,93,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,75,0.0,Pública,0.0
Sudeste,MG,2,0.0,20,0,0,196,20.0,Pública,0.10204081632653061
Sudeste,MG,3,0.0,0,1,12,176,13.0,Pública,0.07386363636363637
Sudeste,MG,3,0.0,20,0,40,443,60.0,Pública,0.13544018058690746
Sudeste,MG,2,0.0,20,1,0,472,21.0,Pública,0.04449152542372881
Sudeste,MG,2,1.0,17,4,2,298,24.0,Pública,0.08053691275167785
Sudeste,MG,2,1.0,15,0,0,442,16.0,Pública,0.03619909502262444
Sudeste,MG,3,0.0,0,0,0,3,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,6,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,21,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,167,0.0,Pública,0.0
Sudeste,MG,3,0.0,15,0,0,93,15.0,Pública,0.16129032258064516
Sudeste,MG,3,0.0,0,0,0,194,0.0,Pública,0.0
Sudeste,MG,4,0.0,1,1,0,18,2.0,Privada,0.1111111111111111
Sudeste,MG,2,1.0,11,3,0,109,15.0,Pública,0.13761467889908258
Sudeste,MG,3,0.0,0,0,0,30,0.0,Pública,0.0
Sudeste,MG,2,0.0,25,11,0,71,36.0,Pública,0.5070422535211268
Sudeste,MG,2,0.0,40,0,0,301,40.0,Pública,0.132890365448505
Sudeste,MG,3,0.0,0,0,0,62,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,16,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,139,0.0,Pública,0.0
Sudeste,MG,3,0.0,1,1,0,183,2.0,Pública,0.01092896174863388
Sudeste,MG,2,0.0,10,0,0,269,10.0,Pública,0.03717472118959108
Sudeste,MG,2,0.0,25,15,0,152,40.0,Pública,0.2631578947368421
Sudeste,MG,3,0.0,0,0,0,64,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,31,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,172,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,61,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,13,0.0,Pública,0.0
Sudeste,MG,4,0.0,0,0,0,40,0.0,Privada,0.0
Sudeste,MG,3,0.0,0,0,0,81,0.0,Pública,0.0
Sudeste,MG,2,1.0,32,8,10,467,51.0,Pública,0.10920770877944326
Sudeste,MG,3,1.0,0,0,0,9,1.0,Pública,0.1111111111111111
Sudeste,MG,3,1.0,0,0,6,187,7.0,Pública,0.0374331550802139
Sudeste,MG,3,0.0,0,0,0,86,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,112,0.0,Pública,0.0
Sudeste,MG,2,1.0,27,0,0,429,28.0,Pública,0.06526806526806526
Sudeste,MG,2,1.0,20,0,0,191,21.0,Pública,0.1099476439790576
Sudeste,MG,3,0.0,0,0,0,53,0.0,Pública,0.0
Sudeste,MG,3,1.0,7,2,0,195,10.0,Pública,0.05128205128205128
Sudeste,MG,3,1.0,8,0,0,252,9.0,Pública,0.03571428571428571
Sudeste,MG,3,1.0,10,0,0,102,11.0,Pública,0.10784313725490197
Sudeste,MG,2,0.0,18,0,0,246,18.0,Pública,0.07317073170731707
Sudeste,MG,3,0.0,0,0,0,575,0.0,Pública,0.0
Sudeste,MG,2,1.0,35,4,2,1088,42.0,Pública,0.03860294117647059
Sudeste,MG,3,0.0,0,1,0,409,1.0,Pública,0.0024449877750611247
Sudeste,MG,3,1.0,10,1,0,448,12.0,Pública,0.026785714285714284
Sudeste,MG,3,1.0,4,1,0,303,6.0,Pública,0.019801980198019802
Sudeste,MG,3,1.0,0,0,0,361,1.0,Pública,0.002770083102493075
Sudeste,MG,3,1.0,0,2,0,425,3.0,Pública,0.007058823529411765
Sudeste,MG,3,1.0,15,3,0,348,19.0,Pública,0.05459770114942529
Sudeste,MG,3,1.0,8,0,0,321,9.0,Pública,0.028037383177570093
Sudeste,MG,3,1.0,9,1,0,163,11.0,Pública,0.06748466257668712
Sudeste,MG,3,1.0,18,2,0,733,21.0,Pública,0.0286493860845839
Sudeste,MG,3,0.0,0,0,0,674,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,71,0.0,Pública,0.0
Sudeste,MG,4,0.0,4,0,0,21,4.0,Privada,0.19047619047619047
Sudeste,MG,3,0.0,0,0,0,117,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,77,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,148,0.0,Pública,0.0
Sudeste,MG,4,0.0,0,0,0,94,0.0,Privada,0.0
Sudeste,MG,3,0.0,0,0,0,53,0.0,Pública,0.0
Sudeste,MG,3,0.0,0,0,0,51,0.0,Pública,0.0
Sudeste,MG,1,1.0,76,14,120,963,211.0,Pública,0.21910695742471442
Sudeste,MG,1,1.0,282,0,0,1089,283.0,Pública,0.2598714416896235
Sudeste,MG,2,1.0,10,0,0,1428,11.0,Pública,0.007703081232492998
Sudeste,MG,2,0.0,38,4,1,810,43.0,Pública,0.05308641975308642
Sudeste,MG,2,1.0,22,18,7,1227,48.0,Pública,0.039119804400977995
Sudeste,MG,2,1.0,36,12,0,1335,49.0,Pública,0.03670411985018727
Sudeste,MG,2,0.0,0,0,0,274,0.0,Pública,0.0
Sudeste,MG,2,0.0,24,2,0,490,26.0,Pública,0.053061224489795916
Sudeste,MG,2,1.0,25,8,2,1422,36.0,Pública,0.02531645569620253
Sudeste,MG,2,0.0,10,0,0,699,10.0,Pública,0.01430615164520744
Sudeste,MG,2,0.0,24,0,0,527,24.0,Pública,0.04554079696394687
Sudeste,MG,2,0.0,20,0,0,592,20.0,Pública,0.033783783783783786
Sudeste,MG,2,1.0,19,0,0,274,20.0,Pública,0.072992700729927
Sudeste,MG,2,0.0,20,0,0,600,20.0,Pública,0.03333333333333333
Sudeste,MG,2,0.0,16,2,0,429,18.0,Pública,0.04195804195804196
Sudeste,MG,2,0.0,18,0,3,193,21.0,Pública,0.10880829015544041
Sudeste,MG,2,1.0,20,10,0,108,31.0,Pública,0.28703703703703703
Sudeste,MG,2,0.0,20,3,0,2477,23.0,Pública,0.009285425918449738
Sudeste,MG,2,0.0,24,0,0,615,24.0,Pública,0.03902439024390244
Sudeste,MG,2,0.0,10,0,0,113,10.0,Pública,0.08849557522123894
Sudeste,MG,2,0.0,28,4,4,840,36.0,Pública,0.04285714285714286
Sudeste,MG,2,0.0,20,5,0,349,25.0,Pública,0.07163323782234957
Sudeste,MG,2,1.0,20,0,0,532,21.0,Pública,0.039473684210526314
Sudeste,MG,2,1.0,10,1,0,508,12.0,Pública,0.023622047244094488
Sudeste,MG,2,1.0,14,0,0,94,15.0,Pública,0.1595744680851064
Sudeste,MG,2,0.0,18,6,1,137,25.0,Pública,0.18248175182481752
Sudeste,MG,2,0.0,22,0,0,343,22.0,Pública,0.0641399416909621
Sudeste,MG,2,0.0,10,0,0,524,10.0,Pública,0.019083969465648856
Sudeste,MG,2,0.0,12,0,0,645,12.0,Pública,0.018604651162790697
Sudeste,MG,2,0.0,24,2,0,1441,26.0,Pública,0.018043025676613464
Sudeste,MG,2,0.0,25,15,0,669,40.0,Pública,0.059790732436472344
Sudeste,MG,2,0.0,12,3,0,633,15.0,Pública,0.023696682464454975
Sudeste,MG,2,1.0,23,3,0,640,27.0,Pública,0.0421875
Sudeste,MG,2,1.0,20,0,0,349,21.0,Pública,0.06017191977077364
Sudeste,MG,2,1.0,40,10,0,1052,51.0,Pública,0.04847908745247148
Sudeste,MG,2,0.0,0,10,0,307,10.0,Pública,0.03257328990228013
Sudeste,MG,2,0.0,14,0,0,409,14.0,Pública,0.034229828850855744
Sudeste,MG,2,0.0,15,0,1,1099,16.0,Pública,0.014558689717925387
Sudeste,MG,2,0.0,18,0,0,393,18.0,Pública,0.04580152671755725
Sudeste,MG,2,1.0,10,4,0,450,15.0,Pública,0.03333333333333333
Sudeste,MG,2,0.0,23,5,0,967,28.0,Pública,0.028955532574974147
Sudeste,MG,2,1.0,15,0,3,626,19.0,Pública,0.03035143769968051
Sudeste,MG,2,1.0,16,5,0,846,22.0,Pública,0.026004728132387706
Sudeste,MG,2,1.0,14,3,0,540,18.0,Pública,0.03333333333333333
Sudeste,MG,2,0.0,7,12,1,1315,20.0,Pública,0.015209125475285171
Sudeste,MG,2,1.0,22,4,0,1017,27.0,Pública,0.02654867256637168
Sudeste,MG,2,0.0,88888,0,0,6,88888.0,Pública,14814.666666666666
Sudeste,MG,3,0.0,16,2,0,529,18.0,Pública,0.034026465028355386
Sudeste,MG,3,0.0,19,0,0,214,19.0,Pública,0.08878504672897196
Sudeste,MG,3,0.0,0,0,0,130,0.0,Pública,0.0
Sudeste,MG,3,0.0,16,2,0,432,18.0,Pública,0.041666666666666664
Sudeste,MG,3,0.0,19,0,0,31,19.0,Pública,0.6129032258064516
Sudeste,MG,3,0.0,10,0,0,353,10.0,Pública,0.028328611898016998
Sudeste,MG,3,0.0,0,1,0,206,1.0,Pública,0.0048543689320388345
Sudeste,MG,3,0.0,10,0,0,177,10.0,Pública,0.05649717514124294
Sudeste,MG,3,0.0,15,3,0,573,18.0,Pública,0.031413612565445025
Sudeste,MG,3,1.0,10,0,0,233,11.0,Pública,0.04721030042918455
Sudeste,MG,3,0.0,11,0,0,525,11.0,Pública,0.02095238095238095
Sudeste,MG,3,0.0,10,2,0,313,12.0,Pública,0.038338658146964855
Sudeste,MG,3,0.0,12,0,5,178,17.0,Pública,0.09550561797752809
Sudeste,MG,3,1.0,15,1,2,342,19.0,Pública,0.05555555555555555
Sudeste,MG,3,0.0,20,4,0,544,24.0,Pública,0.04411764705882353
Sudeste,MG,3,0.0,0,0,0,199,0.0,Pública,0.0
Sudeste,MG,3,0.0,15,2,2,424,19.0,Pública,0.04481132075471698
Sudeste,MG,3,0.0,0,0,0,71,0.0,Pública,0.0
Sudeste,MG,3,0.0,31,0,0,707,31.0,Pública,0.04384724186704385
Sudeste,MG,3,0.0,0,3,0,362,3.0,Pública,0.008287292817679558
Sudeste,MG,3,0.0,10,0,0,240,10.0,Pública,0.041666666666666664
Sudeste,MG,3,0.0,1,1,0,223,2.0,Pública,0.008968609865470852
Sudeste,MG,3,1.0,35,2,0,697,38.0,Pública,0.054519368723098996
Sudeste,MG,3,0.0,0,0,0,120,0.0,Pública,0.0
Sudeste,MG,3,0.0,25,0,0,601,25.0,Pública,0.04159733777038269
Sudeste,MG,3,0.0,28,0,0,649,28.0,Pública,0.04314329738058552
Sudeste,MG,3,0.0,20,2,0,581,22.0,Pública,0.0378657487091222
Sudeste,MG,3,0.0,5,0,0,103,5.0,Pública,0.04854368932038835
Sudeste,MG,3,0.0,10,0,0,415,10.0,Pública,0.024096385542168676
Sudeste,MG,3,0.0,25,1,0,76,26.0,Pública,0.34210526315789475
Sudeste,MG,3,1.0,12,2,0,408,15.0,Pública,0.03676470588235294
Sudeste,MG,3,0.0,17,0,0,410,17.0,Pública,0.041463414634146344
Sudeste,MG,3,1.0,6,2,0,229,9.0,Pública,0.039301310043668124
Sudeste,MG,3,1.0,16,0,0,220,17.0,Pública,0.07727272727272727
Sudeste,MG,3,0.0,2,0,0,111,2.0,Pública,0.018018018018018018
Sudeste,MG,3,0.0,3,0,0,186,3.0,Pública,0.016129032258064516
Sudeste,MG,3,0.0,20,0,0,325,20.0,Pública,0.06153846153846154
Sudeste,MG,3,0.0,18,0,0,175,18.0,Pública,0.10285714285714286
Sudeste,MG,3,0.0,9,1,0,182,10.0,Pública,0.054945054945054944
Sudeste,MG,3,0.0,16,0,0,282,16.0,Pública,0.05673758865248227
Sudeste,MG,3,0.0,1,0,0,13,1.0,Pública,0.07692307692307693
Sudeste,MG,3,0.0,16,1,0,169,17.0,Pública,0.10059171597633136
